yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공휴일수,설날달,추석달,명절연휴포함,명절전달,명절후달,황금연휴포함
2023-10-01,2023,10,4,가을,0,1,동해선,605.0,123.0,-23.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,1,0
2023-11-01,2023,11,4,가을,0,1,경부선,3547.0,112.0,-12.0,1,초과수요,110.0,-10.0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,4,가을,0,1,호남선,1046.0,93.0,7.0,0,여유없음,110.0,-10.0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,4,가을,0,1,경전선,688.0,122.0,-22.0,1,초과수요,110.0,-10.0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,4,가을,0,1,전라선,774.0,110.0,-10.0,1,초과수요,110.0,-10.0,0,0,0,0,0,0,0,0
2023-11-01,2023,11,4,가을,0,1,동해선,587.0,124.0,-24.0,1,초과수요,110.0,-10.0,0,0,0,0,0,0,0,0
2023-12-01,2023,12,4,겨울,0,1,경부선,3648.0,110.0,-10.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2023-12-01,2023,12,4,겨울,0,1,호남선,1060.0,90.0,10.0,0,공실있음,108.0,-8.0,0,1,0,0,0,0,0,0
2023-12-01,2023,12,4,겨울,0,1,경전선,714.0,121.0,-21.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2023-12-01,2023,12,4,겨울,0,1,전라선,806.0,111.0,-11.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2023-12-01,2023,12,4,겨울,0,1,동해선,612.0,125.0,-25.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2024-01-01,2024,1,1,겨울,0,1,경부선,3319.0,102.0,-2.0,1,초과수요,99.0,1.0,0,1,0,0,0,1,0,0
2024-01-01,2024,1,1,겨울,0,1,호남선,958.0,82.0,18.0,0,공실있음,99.0,1.0,0,1,0,0,0,1,0,0
2024-01-01,2024,1,1,겨울,0,1,경전선,645.0,111.0,-11.0,1,초과수요,99.0,1.0,0,1,0,0,0,1,0,0
2024-01-01,2024,1,1,겨울,0,1,전라선,732.0,101.0,-1.0,1,초과수요,99.0,1.0,0,1,0,0,0,1,0,0
2024-01-01,2024,1,1,겨울,0,1,동해선,559.0,114.0,-14.0,1,초과수요,99.0,1.0,0,1,0,0,0,1,0,0
2024-02-01,2024,2,1,겨울,0,1,경부선,3464.0,112.0,-12.0,1,초과수요,109.0,-9.0,0,4,1,0,1,0,0,0
2024-02-01,2024,2,1,겨울,0,1,호남선,1013.0,92.0,8.0,0,여유없음,109.0,-9.0,0,4,1,0,1,0,0,0
2024-02-01,2024,2,1,겨울,0,1,경전선,679.0,123.0,-23.0,1,초과수요,109.0,-9.0,0,4,1,0,1,0,0,0
2024-02-01,2024,2,1,겨울,0,1,전라선,772.0,113.0,-13.0,1,초과수요,109.0,-9.0,0,4,1,0,1,0,0,0
2024-02-01,2024,2,1,겨울,0,1,동해선,583.0,127.0,-27.0,1,초과수요,109.0,-9.0,0,4,1,0,1,0,0,0
2024-03-01,2024,3,1,봄,0,1,경부선,3474.0,105.0,-5.0,1,초과수요,102.0,-2.0,0,1,0,0,0,0,1,0
2024-03-01,2024,3,1,봄,0,1,호남선,1014.0,86.0,14.0,0,공실있음,102.0,-2.0,0,1,0,0,0,0,1,0
2024-03-01,2024,3,1,봄,0,1,경전선,702.0,119.0,-19.0,1,초과수요,102.0,-2.0,0,1,0,0,0,0,1,0
2024-03-01,2024,3,1,봄,0,1,전라선,774.0,106.0,-6.0,1,초과수요,102.0,-2.0,0,1,0,0,0,0,1,0
2024-03-01,2024,3,1,봄,0,1,동해선,578.0,118.0,-18.0,1,초과수요,102.0,-2.0,0,1,0,0,0,0,1,0
2024-04-01,2024,4,2,봄,0,1,경부선,3500.0,111.0,-11.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2024-04-01,2024,4,2,봄,0,1,호남선,1033.0,91.0,9.0,0,여유없음,108.0,-8.0,0,1,0,0,0,0,0,0
2024-04-01,2024,4,2,봄,0,1,경전선,693.0,123.0,-23.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2024-04-01,2024,4,2,봄,0,1,전라선,780.0,111.0,-11.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2024-04-01,2024,4,2,봄,0,1,동해선,585.0,124.0,-24.0,1,초과수요,108.0,-8.0,0,1,0,0,0,0,0,0
2024-05-01,2024,5,2,봄,0,1,경부선,3827.0,115.0,-15.0,1,초과수요,112.0,-12.0,0,3,0,0,0,0,0,0
2024-05-01,2024,5,2,봄,0,1,호남선,1119.0,94.0,6.0,0,여유없음,112.0,-12.0,0,3,0,0,0,0,0,0
2024-05-01,2024,5,2,봄,0,1,경전선,747.0,128.0,-28.0,1,초과수요,112.0,-12.0,0,3,0,0,0,0,0,0
2024-05-01,2024,5,2,봄,0,1,전라선,863.0,119.0,-19.0,1,초과수요,112.0,-12.0,0,3,0,0,0,0,0,0
2024-05-01,2024,5,2,봄,0,1,동해선,632.0,129.0,-29.0,1,초과수요,112.0,-12.0,0,3,0,0,0,0,0,0
2024-06-01,2024,6,2,여름,0,1,경부선,3595.0,110.0,-10.0,1,초과수요,107.0,-7.0,0,1,0,0,0,0,0,0
2024-06-01,2024,6,2,여름,0,1,호남선,1051.0,91.0,9.0,0,여유없음,107.0,-7.0,0,1,0,0,0,0,0,0
2024-06-01,2024,6,2,여름,0,1,경전선,704.0,123.0,-23.0,1,초과수요,107.0,-7.0,0,1,0,0,0,0,0,0
2024-06-01,2024,6,2,여름,0,1,전라선,787.0,111.0,-11.0,1,초과수요,107.0,-7.0,0,1,0,0,0,0,0,0
2024-06-01,2024,6,2,여름,0,1,동해선,592.0,125.0,-25.0,1,초과수요,107.0,-7.0,0,1,0,0,0,0,0,0
2024-07-01,2024,7,3,여름,0,1,경부선,3556.0,107.0,-7.0,1,초과수요,102.0,-2.0,0,0,0,0,0,0,0,0
2024-07-01,2024,7,3,여름,0,1,호남선,1005.0,85.0,15.0,0,공실있음,102.0,-2.0,0,0,0,0,0,0,0,0
2024-07-01,2024,7,3,여름,0,1,경전선,691.0,119.0,-19.0,1,초과수요,102.0,-2.0,0,0,0,0,0,0,0,0
2024-07-01,2024,7,3,여름,0,1,전라선,758.0,105.0,-5.0,1,초과수요,102.0,-2.0,0,0,0,0,0,0,0,0
2024-07-01,2024,7,3,여름,0,1,동해선,590.0,121.0,-21.0,1,초과수요,102.0,-2.0,0,0,0,0,0,0,0,0
2024-08-01,2024,8,3,여름,0,1,경부선,3706.0,109.0,-9.0,1,초과수요,106.0,-6.0,0,1,0,0,0,1,0,0
2024-08-01,2024,8,3,여름,0,1,호남선,1053.0,88.0,12.0,0,공실있음,106.0,-6.0,0,1,0,0,0,1,0,0
2024-08-01,2024,8,3,여름,0,1,경전선,715.0,122.0,-22.0,1,초과수요,106.0,-6.0,0,1,0,0,0,1,0,0
2024-08-01,2024,8,3,여름,0,1,전라선,819.0,112.0,-12.0,1,초과수요,106.0,-6.0,0,1,0,0,0,1,0,0
2024-08-01,2024,8,3,여름,0,1,동해선,608.0,124.0,-24.0,1,초과수요,106.0,-6.0,0,1,0,0,0,1,0,0
2024-09-01,2024,9,3,가을,0,1,경부선,3615.0,110.0,-10.0,1,초과수요,1106.0,-1006.0,0,3,0,1,1,0,0,1
2024-09-01,2024,9,3,가을,0,1,호남선,1073.0,93.0,7.0,0,여유없음,1106.0,-1006.0,0,3,0,1,1,0,0,1
2024-09-01,2024,9,3,가을,0,1,경전선,707.0,123.0,-23.0,1,초과수요,1106.0,-1006.0,0,3,0,1,1,0,0,1
2024-09-01,2024,9,3,가을,0,1,전라선,795.0,111.0,-11.0,1,초과수요,1106.0,-1006.0,0,3,0,1,1,0,0,1
2024-09-01,2024,9,3,가을,0,1,동해선,579.0,125.0,-25.0,1,초과수요,1106.0,-1006.0,0,3,0,1,1,0,0,1
2024-10-01,2024,10,4,가을,0,1,경부선,3800.0,115.0,-15.0,1,초과수요,110.0,-10.0,0,3,0,0,0,0,1,0
2024-10-01,2024,10,4,가을,0,1,호남선,1115.0,94.0,6.0,0,여유없음,110.0,-10.0,0,3,0,0,0,0,1,0
2024-10-01,2024,10,4,가을,0,1,경전선,735.0,126.0,-26.0,1,초과수요,110.0,-10.0,0,3,0,0,0,0,1,0
2024-10-01,2024,10,4,가을,0,1,전라선,833.0,115.0,-15.0,1,초과수요,110.0,-10.0,0,3,0,0,0,0,1,0
2024-10-01,2024,10,4,가을,0,1,동해선,607.0,128.0,-28.0,1,초과수요,110.0,-10.0,0,3,0,0,0,0,1,0
2024-11-01,2024,11,4,가을,0,1,경부선,3930.0,121.0,-21.0,1,초과수요,116.0,-16.0,0,0,0,0,0,0,0,0
2024-11-01,2024,11,4,가을,0,1,호남선,1153.0,100.0,0.0,0,여유없음,116.0,-16.0,0,0,0,0,0,0,0,0
2024-11-01,2024,11,4,가을,0,1,경전선,756.0,133.0,-33.0,1,초과수요,116.0,-16.0,0,0,0,0,0,0,0,0
2024-11-01,2024,11,4,가을,0,1,전라선,851.0,120.0,-20.0,1,초과수요,116.0,-16.0,0,0,0,0,0,0,0,0
2024-11-01,2024,11,4,가을,0,1,동해선,619.0,134.0,-34.0,1,초과수요,116.0,-16.0,0,0,0,0,0,0,0,0
2024-12-01,2024,12,4,겨울,0,1,경부선,3364.0,117.0,-17.0,1,초과수요,112.0,-12.0,0,1,0,0,0,0,0,0
2024-12-01,2024,12,4,겨울,0,1,호남선,1040.0,93.0,7.0,0,여유없음,112.0,-12.0,0,1,0,0,0,0,0,0
2024-12-01,2024,12,4,겨울,0,1,경전선,682.0,128.0,-28.0,1,초과수요,112.0,-12.0,0,1,0,0,0,0,0,0
2024-12-01,2024,12,4,겨울,0,1,전라선,768.0,115.0,-15.0,1,초과수요,112.0,-12.0,0,1,0,0,0,0,0,0
2024-12-01,2024,12,4,겨울,0,1,동해선,586.0,131.0,-31.0,1,초과수요,112.0,-12.0,0,1,0,0,0,0,0,0
