Unnamed: 0,yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공실률_lag1,공실률_lag12,공실률_ma3,공휴일수,명절연휴포함,황금연휴포함,명절전달,명절후달
24,2005-04-01,2005,4,2,봄,0,0,경부선,2123.0,78.0,22.0,0,공실있음,68.0,32.0,0,27.0,30.0,24.33333333333333,1,0,0,0,0
26,2005-05-01,2005,5,2,봄,0,0,경부선,2247.0,79.0,21.0,0,공실있음,70.0,30.0,0,22.0,25.0,23.33333333333333,2,0,0,0,0
28,2005-06-01,2005,6,2,여름,0,0,경부선,2129.0,77.0,23.0,0,공실있음,68.0,32.0,0,21.0,33.0,23.33333333333333,1,0,0,0,0
30,2005-07-01,2005,7,3,여름,0,0,경부선,2227.0,77.0,23.0,0,공실있음,68.0,32.0,0,23.0,28.0,22.0,1,0,0,0,0
32,2005-08-01,2005,8,3,여름,0,0,경부선,2415.0,84.0,16.0,0,공실있음,74.0,26.0,0,23.0,25.0,22.33333333333333,1,0,0,1,0
34,2005-09-01,2005,9,3,가을,0,0,경부선,2227.0,79.0,21.0,0,공실있음,70.0,30.0,0,16.0,27.0,20.666666666666668,3,1,0,0,0
36,2005-10-01,2005,10,4,가을,0,0,경부선,2462.0,84.0,16.0,0,공실있음,75.0,25.0,0,21.0,24.0,20.0,1,0,0,0,1
38,2005-11-01,2005,11,4,가을,0,0,경부선,2390.0,82.0,18.0,0,공실있음,74.0,26.0,0,16.0,24.0,17.666666666666668,0,0,0,0,0
40,2005-12-01,2005,12,4,겨울,0,0,경부선,2590.0,85.0,15.0,0,공실있음,80.0,20.0,0,18.0,25.0,18.33333333333333,1,0,0,1,0
42,2006-01-01,2006,1,1,겨울,0,0,경부선,2617.0,84.0,16.0,0,공실있음,77.0,23.0,0,15.0,25.0,16.333333333333332,4,1,0,0,0
44,2006-02-01,2006,2,1,겨울,0,0,경부선,2347.0,86.0,14.0,0,공실있음,77.0,23.0,0,16.0,21.0,16.333333333333332,0,0,0,0,0
46,2006-03-01,2006,3,1,봄,0,0,경부선,2230.0,74.0,26.0,0,공실있음,66.0,34.0,0,14.0,27.0,15.0,1,0,0,0,0
48,2006-04-01,2006,4,2,봄,0,0,경부선,2488.0,84.0,16.0,0,공실있음,76.0,24.0,0,26.0,22.0,18.666666666666668,0,0,0,0,0
50,2006-05-01,2006,5,2,봄,0,0,경부선,2587.0,85.0,15.0,0,공실있음,77.0,23.0,0,16.0,21.0,18.666666666666668,2,0,0,0,0
52,2006-06-01,2006,6,2,여름,0,0,경부선,2369.0,81.0,19.0,0,공실있음,72.0,28.0,0,15.0,23.0,19.0,1,0,0,0,0
54,2006-07-01,2006,7,3,여름,0,0,경부선,2473.0,80.0,20.0,0,공실있음,72.0,28.0,0,19.0,23.0,16.666666666666668,1,0,0,0,0
56,2006-08-01,2006,8,3,여름,0,0,경부선,2600.0,85.0,15.0,0,공실있음,77.0,23.0,0,20.0,16.0,18.0,1,0,0,0,0
58,2006-09-01,2006,9,3,가을,0,0,경부선,2338.0,79.0,21.0,0,공실있음,71.0,29.0,0,15.0,21.0,18.0,0,0,0,0,0
60,2006-10-01,2006,10,4,가을,0,0,경부선,2763.0,88.0,12.0,0,공실있음,81.0,19.0,0,21.0,16.0,18.666666666666668,4,1,0,0,0
62,2006-11-01,2006,11,4,가을,0,0,경부선,2606.0,86.0,14.0,0,공실있음,78.0,22.0,0,12.0,18.0,16.0,0,0,0,0,0
64,2006-12-01,2006,12,4,겨울,0,0,경부선,2773.0,87.0,13.0,0,공실있음,79.0,21.0,0,14.0,15.0,15.666666666666666,1,0,0,0,0
66,2007-01-01,2007,1,1,겨울,0,0,경부선,2667.0,85.0,15.0,0,공실있음,77.0,23.0,0,13.0,16.0,13.0,1,0,0,1,0
68,2007-02-01,2007,2,1,겨울,0,0,경부선,2541.0,87.0,13.0,0,공실있음,79.0,21.0,0,15.0,14.0,14.0,3,1,0,0,0
70,2007-03-01,2007,3,1,봄,0,0,경부선,2479.0,78.0,22.0,0,공실있음,71.0,29.0,0,13.0,26.0,13.666666666666666,1,0,0,0,1
72,2007-04-01,2007,4,2,봄,0,0,경부선,2495.0,82.0,18.0,0,공실있음,74.0,26.0,0,22.0,16.0,16.666666666666668,0,0,0,0,0
74,2007-05-01,2007,5,2,봄,0,0,경부선,2691.0,86.0,14.0,0,공실있음,78.0,22.0,0,18.0,15.0,17.666666666666668,2,0,0,0,0
76,2007-06-01,2007,6,2,여름,0,0,경부선,2486.0,80.0,20.0,0,공실있음,72.0,28.0,0,14.0,19.0,18.0,1,0,0,0,0
78,2007-07-01,2007,7,3,여름,0,0,경부선,2489.0,78.0,22.0,0,공실있음,70.0,30.0,0,20.0,20.0,17.333333333333332,1,0,0,0,0
80,2007-08-01,2007,8,3,여름,0,0,경부선,2635.0,82.0,18.0,0,공실있음,75.0,25.0,0,22.0,15.0,18.666666666666668,1,0,0,1,0
82,2007-09-01,2007,9,3,가을,0,0,경부선,2475.0,76.0,24.0,0,공실있음,71.0,29.0,0,18.0,21.0,20.0,3,1,1,0,0
84,2007-10-01,2007,10,4,가을,0,0,경부선,2654.0,84.0,16.0,0,공실있음,76.0,24.0,0,24.0,12.0,21.33333333333333,1,0,0,0,1
86,2007-11-01,2007,11,4,가을,0,0,경부선,2637.0,86.0,14.0,0,공실있음,78.0,22.0,0,16.0,14.0,19.33333333333333,0,0,0,0,0
88,2007-12-01,2007,12,4,겨울,0,0,경부선,2729.0,85.0,15.0,0,공실있음,77.0,23.0,0,14.0,13.0,18.0,1,0,0,0,0
90,2008-01-01,2008,1,1,겨울,0,0,경부선,2616.0,79.0,21.0,0,공실있음,72.0,28.0,0,15.0,15.0,15.0,1,0,0,1,0
92,2008-02-01,2008,2,1,겨울,0,0,경부선,2596.0,80.0,20.0,0,공실있음,74.0,26.0,0,21.0,13.0,16.666666666666668,3,1,1,0,0
94,2008-03-01,2008,3,1,봄,0,0,경부선,2497.0,74.0,26.0,0,공실있음,68.0,32.0,0,20.0,22.0,18.666666666666668,1,0,0,0,1
96,2008-04-01,2008,4,2,봄,0,0,경부선,2544.0,79.0,21.0,0,공실있음,73.0,27.0,0,26.0,18.0,22.33333333333333,0,0,0,0,0
98,2008-05-01,2008,5,2,봄,0,0,경부선,2826.0,84.0,16.0,0,공실있음,78.0,22.0,0,21.0,14.0,22.33333333333333,2,0,0,0,0
100,2008-06-01,2008,6,2,여름,0,0,경부선,2511.0,77.0,23.0,0,공실있음,71.0,29.0,0,16.0,20.0,21.0,1,0,0,0,0
102,2008-07-01,2008,7,3,여름,0,0,경부선,2531.0,77.0,23.0,0,공실있음,70.0,30.0,0,23.0,22.0,20.0,0,0,0,0,0
104,2008-08-01,2008,8,3,여름,0,0,경부선,2755.0,81.0,19.0,0,공실있음,75.0,25.0,0,23.0,18.0,20.666666666666668,1,0,0,1,0
106,2008-09-01,2008,9,3,가을,0,0,경부선,2595.0,79.0,21.0,0,공실있음,74.0,26.0,0,19.0,24.0,21.666666666666668,3,1,0,0,0
108,2008-10-01,2008,10,4,가을,0,0,경부선,2739.0,82.0,18.0,0,공실있음,76.0,24.0,0,21.0,16.0,21.0,1,0,0,0,1
110,2008-11-01,2008,11,4,가을,0,0,경부선,2700.0,82.0,18.0,0,공실있음,76.0,24.0,0,18.0,14.0,19.33333333333333,0,0,0,0,0
112,2008-12-01,2008,12,4,겨울,0,0,경부선,2622.0,79.0,21.0,0,공실있음,73.0,27.0,0,18.0,15.0,19.0,1,0,0,1,0
114,2009-01-01,2009,1,1,겨울,0,0,경부선,2669.0,77.0,23.0,0,공실있음,72.0,28.0,0,21.0,21.0,19.0,4,1,0,0,0
116,2009-02-01,2009,2,1,겨울,0,0,경부선,2375.0,78.0,22.0,0,공실있음,71.0,29.0,0,23.0,20.0,20.666666666666668,0,0,0,0,0
118,2009-03-01,2009,3,1,봄,0,0,경부선,2451.0,73.0,27.0,0,공실있음,67.0,33.0,0,22.0,26.0,22.0,1,0,0,0,0
120,2009-04-01,2009,4,2,봄,0,0,경부선,2533.0,79.0,21.0,0,공실있음,73.0,27.0,0,27.0,21.0,24.0,0,0,0,0,0
122,2009-05-01,2009,5,2,봄,0,0,경부선,2749.0,80.0,20.0,0,공실있음,74.0,26.0,0,21.0,16.0,23.33333333333333,2,0,0,0,0
124,2009-06-01,2009,6,2,여름,0,0,경부선,2446.0,75.0,25.0,0,공실있음,69.0,31.0,0,20.0,23.0,22.666666666666668,1,0,0,0,0
126,2009-07-01,2009,7,3,여름,0,0,경부선,2503.0,75.0,25.0,0,공실있음,69.0,31.0,0,25.0,23.0,22.0,0,0,0,0,0
128,2009-08-01,2009,8,3,여름,0,0,경부선,2760.0,81.0,19.0,0,공실있음,75.0,25.0,0,25.0,19.0,23.33333333333333,1,0,0,0,0
130,2009-09-01,2009,9,3,가을,0,0,경부선,2370.0,73.0,27.0,0,공실있음,67.0,33.0,0,19.0,21.0,23.0,0,0,0,0,0
132,2009-10-01,2009,10,4,가을,0,0,경부선,2879.0,83.0,17.0,0,공실있음,77.0,23.0,0,27.0,18.0,23.666666666666668,4,1,0,0,0
134,2009-11-01,2009,11,4,가을,0,0,경부선,2574.0,78.0,22.0,0,공실있음,72.0,28.0,0,17.0,18.0,21.0,0,0,0,0,0
136,2009-12-01,2009,12,4,겨울,0,0,경부선,2702.0,81.0,19.0,0,공실있음,74.0,26.0,0,22.0,21.0,22.0,1,0,0,0,0
138,2010-01-01,2010,1,1,겨울,0,0,경부선,2725.0,79.0,21.0,0,공실있음,74.0,26.0,0,19.0,23.0,19.33333333333333,1,0,0,1,0
141,2010-02-01,2010,2,1,겨울,0,0,경부선,2644.0,84.0,16.0,0,공실있음,78.0,22.0,0,21.0,22.0,20.666666666666668,3,1,0,0,0
144,2010-03-01,2010,3,1,봄,0,0,경부선,2587.0,78.0,22.0,0,공실있음,72.0,28.0,0,16.0,27.0,18.666666666666668,1,0,0,0,1
147,2010-04-01,2010,4,2,봄,0,0,경부선,2640.0,82.0,18.0,0,공실있음,77.0,23.0,0,22.0,21.0,19.666666666666668,0,0,0,0,0
150,2010-05-01,2010,5,2,봄,0,0,경부선,2943.0,87.0,13.0,0,공실있음,82.0,18.0,0,18.0,20.0,18.666666666666668,2,0,0,0,0
153,2010-06-01,2010,6,2,여름,0,0,경부선,2552.0,80.0,20.0,0,공실있음,74.0,26.0,0,13.0,25.0,17.666666666666668,1,0,0,0,0
156,2010-07-01,2010,7,3,여름,0,0,경부선,2750.0,81.0,19.0,0,공실있음,76.0,24.0,0,20.0,25.0,17.0,0,0,0,0,0
159,2010-08-01,2010,8,3,여름,0,0,경부선,2907.0,88.0,12.0,0,공실있음,82.0,18.0,0,19.0,19.0,17.333333333333332,1,0,0,1,0
162,2010-09-01,2010,9,3,가을,0,0,경부선,2723.0,83.0,17.0,0,공실있음,79.0,21.0,0,12.0,27.0,17.0,3,1,0,0,0
165,2010-10-01,2010,10,4,가을,0,0,경부선,3056.0,92.0,8.0,0,여유없음,86.0,14.0,0,17.0,17.0,16.0,1,0,0,0,1
168,2010-11-01,2010,11,4,가을,0,0,경부선,3321.0,102.0,-2.0,1,초과수요,93.0,7.0,0,8.0,22.0,12.333333333333334,0,0,0,0,0
171,2010-12-01,2010,12,4,겨울,0,0,경부선,3485.0,102.0,-2.0,1,초과수요,95.0,5.0,0,-2.0,19.0,7.666666666666667,1,0,0,0,0
174,2011-01-01,2011,1,1,겨울,0,0,경부선,3277.0,96.0,4.0,0,여유없음,89.0,11.0,0,-2.0,21.0,1.3333333333333333,1,0,0,1,0
177,2011-02-01,2011,2,1,겨울,0,0,경부선,3184.0,101.0,-1.0,1,초과수요,94.0,6.0,0,4.0,16.0,0.0,3,1,1,0,0
180,2011-03-01,2011,3,1,봄,0,0,경부선,3056.0,95.0,5.0,0,여유없음,88.0,12.0,0,-1.0,22.0,0.3333333333333333,1,0,0,0,1
183,2011-04-01,2011,4,2,봄,0,0,경부선,3254.0,102.0,-2.0,1,초과수요,94.0,6.0,0,5.0,18.0,2.6666666666666665,0,0,0,0,0
186,2011-05-01,2011,5,2,봄,0,0,경부선,3379.0,104.0,-4.0,1,초과수요,97.0,3.0,0,-2.0,13.0,0.6666666666666666,2,0,0,0,0
189,2011-06-01,2011,6,2,여름,0,0,경부선,3105.0,104.0,-4.0,1,초과수요,95.0,5.0,0,-4.0,20.0,-0.3333333333333333,1,0,0,0,0
192,2011-07-01,2011,7,3,여름,0,0,경부선,3226.0,100.0,0.0,0,여유없음,92.0,8.0,0,-4.0,19.0,-3.333333333333333,0,0,0,0,0
195,2011-08-01,2011,8,3,여름,0,0,경부선,3391.0,107.0,-7.0,1,초과수요,99.0,1.0,0,0.0,12.0,-2.6666666666666665,1,0,0,1,0
198,2011-09-01,2011,9,3,가을,0,0,경부선,3199.0,102.0,-2.0,1,초과수요,95.0,5.0,0,-7.0,17.0,-3.6666666666666665,3,1,0,0,0
201,2011-10-01,2011,10,4,가을,0,0,경부선,3421.0,111.0,-11.0,1,초과수요,103.0,-3.0,0,-2.0,8.0,-3.0,1,0,0,0,1
205,2011-11-01,2011,11,4,가을,0,0,경부선,3264.0,111.0,-11.0,1,초과수요,103.0,-3.0,0,-11.0,-2.0,-6.666666666666667,0,0,0,0,0
209,2011-12-01,2011,12,4,겨울,0,0,경부선,3303.0,107.0,-7.0,1,초과수요,100.0,0.0,0,-11.0,-2.0,-8.0,1,0,0,1,0
213,2012-01-01,2012,1,1,겨울,0,0,경부선,3236.0,101.0,-1.0,1,초과수요,95.0,5.0,0,-7.0,4.0,-9.666666666666666,4,1,0,0,0
217,2012-02-01,2012,2,1,겨울,0,0,경부선,3115.0,107.0,-7.0,1,초과수요,99.0,1.0,0,-1.0,-1.0,-6.333333333333333,0,0,0,0,0
221,2012-03-01,2012,3,1,봄,0,0,경부선,3162.0,99.0,1.0,0,여유없음,92.0,8.0,0,-7.0,5.0,-5.0,1,0,0,0,0
225,2012-04-01,2012,4,2,봄,0,0,경부선,3222.0,104.0,-4.0,1,초과수요,98.0,2.0,0,1.0,-2.0,-2.333333333333333,1,0,0,0,0
229,2012-05-01,2012,5,2,봄,0,0,경부선,3370.0,108.0,-8.0,1,초과수요,101.0,-1.0,0,-4.0,-4.0,-3.333333333333333,2,0,0,0,0
233,2012-06-01,2012,6,2,여름,0,0,경부선,3190.0,103.0,-3.0,1,초과수요,96.0,4.0,0,-8.0,-4.0,-3.6666666666666665,1,0,0,0,0
237,2012-07-01,2012,7,3,여름,0,0,경부선,3210.0,97.0,3.0,0,여유없음,91.0,9.0,0,-3.0,0.0,-5.0,0,0,0,0,0
241,2012-08-01,2012,8,3,여름,0,0,경부선,3326.0,96.0,4.0,0,여유없음,91.0,9.0,0,3.0,-7.0,-2.6666666666666665,1,0,0,1,0
245,2012-09-01,2012,9,3,가을,0,0,경부선,3211.0,97.0,3.0,0,여유없음,92.0,8.0,0,4.0,-2.0,1.3333333333333333,2,1,0,1,0
249,2012-10-01,2012,10,4,가을,0,0,경부선,3564.0,104.0,-4.0,1,초과수요,98.0,2.0,0,3.0,-11.0,3.333333333333333,2,1,0,0,1
253,2012-11-01,2012,11,4,가을,0,0,경부선,3566.0,101.0,-1.0,1,초과수요,96.0,4.0,0,-4.0,-11.0,1.0,0,0,0,0,0
257,2012-12-01,2012,12,4,겨울,0,0,경부선,3723.0,100.0,0.0,0,여유없음,96.0,4.0,0,-1.0,-7.0,-0.6666666666666666,2,0,0,0,0
261,2013-01-01,2013,1,1,겨울,0,0,경부선,3389.0,93.0,7.0,0,여유없음,88.0,12.0,0,0.0,-1.0,-1.6666666666666667,1,0,0,1,0
265,2013-02-01,2013,2,1,겨울,0,0,경부선,3357.0,99.0,1.0,0,여유없음,94.0,6.0,0,7.0,-7.0,2.0,3,1,0,0,0
269,2013-03-01,2013,3,1,봄,0,0,경부선,3401.0,91.0,9.0,0,여유없음,87.0,13.0,0,1.0,1.0,2.6666666666666665,1,0,0,0,1
273,2013-04-01,2013,4,2,봄,0,0,경부선,3398.0,95.0,5.0,0,여유없음,91.0,9.0,0,9.0,-4.0,5.666666666666667,0,0,0,0,0
277,2013-05-01,2013,5,2,봄,0,0,경부선,3693.0,98.0,2.0,0,여유없음,95.0,5.0,0,5.0,-8.0,5.0,2,0,0,0,0
281,2013-06-01,2013,6,2,여름,0,0,경부선,3379.0,93.0,7.0,0,여유없음,89.0,11.0,0,2.0,-3.0,5.333333333333333,1,0,0,0,0
285,2013-07-01,2013,7,3,여름,0,0,경부선,3376.0,91.0,9.0,0,여유없음,87.0,13.0,0,7.0,3.0,4.666666666666667,0,0,0,0,0
289,2013-08-01,2013,8,3,여름,0,0,경부선,3535.0,94.0,6.0,0,여유없음,90.0,10.0,0,9.0,4.0,6.0,1,0,0,1,0
293,2013-09-01,2013,9,3,가을,0,0,경부선,3538.0,96.0,4.0,0,여유없음,93.0,7.0,0,6.0,3.0,7.333333333333333,3,1,1,0,0
297,2013-10-01,2013,10,4,가을,0,0,경부선,3671.0,99.0,1.0,0,여유없음,95.0,5.0,0,4.0,-4.0,6.333333333333333,2,0,0,0,1
301,2013-11-01,2013,11,4,가을,0,0,경부선,3733.0,103.0,-3.0,1,초과수요,98.0,2.0,0,1.0,-1.0,3.6666666666666665,0,0,0,0,0
305,2013-12-01,2013,12,4,겨울,0,0,경부선,3533.0,96.0,4.0,0,여유없음,91.0,9.0,0,-3.0,0.0,0.6666666666666666,1,0,0,1,0
309,2014-01-01,2014,1,1,겨울,0,0,경부선,3422.0,101.0,-1.0,1,초과수요,96.0,4.0,0,4.0,7.0,0.6666666666666666,3,1,0,1,0
313,2014-02-01,2014,2,1,겨울,0,0,경부선,3450.0,100.0,0.0,0,여유없음,94.0,6.0,0,-1.0,1.0,0.0,1,1,0,0,1
317,2014-03-01,2014,3,1,봄,0,0,경부선,3456.0,93.0,7.0,0,여유없음,88.0,12.0,0,0.0,9.0,1.0,1,0,0,0,1
321,2014-04-01,2014,4,2,봄,0,0,경부선,3529.0,99.0,1.0,0,여유없음,94.0,6.0,0,7.0,5.0,2.0,0,0,0,0,0
325,2014-05-01,2014,5,2,봄,0,0,경부선,3822.0,102.0,-2.0,1,초과수요,97.0,3.0,0,1.0,2.0,2.6666666666666665,2,0,0,0,0
329,2014-06-01,2014,6,2,여름,0,0,경부선,3551.0,99.0,1.0,0,여유없음,93.0,7.0,0,-2.0,7.0,2.0,2,0,0,0,0
333,2014-07-01,2014,7,3,여름,0,0,경부선,3525.0,101.0,-1.0,1,초과수요,95.0,5.0,0,1.0,9.0,0.0,0,0,0,0,0
337,2014-08-01,2014,8,3,여름,0,0,경부선,3809.0,108.0,-8.0,1,초과수요,102.0,-2.0,0,-1.0,6.0,-0.6666666666666666,1,0,0,1,0
341,2014-09-01,2014,9,3,가을,0,0,경부선,3600.0,104.0,-4.0,1,초과수요,99.0,1.0,0,-8.0,4.0,-2.6666666666666665,4,1,1,0,0
345,2014-10-01,2014,10,4,가을,0,0,경부선,3904.0,111.0,-11.0,1,초과수요,105.0,-5.0,0,-4.0,1.0,-4.333333333333333,2,0,0,0,1
349,2014-11-01,2014,11,4,가을,0,0,경부선,3747.0,109.0,-9.0,1,초과수요,104.0,-4.0,0,-11.0,-3.0,-7.666666666666667,0,0,0,0,0
353,2014-12-01,2014,12,4,겨울,0,0,경부선,3907.0,111.0,-11.0,1,초과수요,106.0,-6.0,0,-9.0,4.0,-8.0,1,0,0,0,0
357,2015-01-01,2015,1,1,겨울,0,0,경부선,3667.0,104.0,-4.0,1,초과수요,98.0,2.0,0,-11.0,-1.0,-10.333333333333334,1,0,0,1,0
361,2015-02-01,2015,2,1,겨울,0,0,경부선,3323.0,106.0,-6.0,1,초과수요,101.0,-1.0,0,-4.0,0.0,-8.0,3,1,1,0,0
365,2015-03-01,2015,3,1,봄,0,0,경부선,3565.0,102.0,-2.0,1,초과수요,96.0,4.0,0,-6.0,7.0,-7.0,1,0,0,0,1
369,2015-04-01,2015,4,2,봄,0,0,경부선,3524.0,104.0,-4.0,1,초과수요,100.0,0.0,0,-2.0,1.0,-4.0,0,0,0,0,0
374,2015-05-01,2015,5,2,봄,0,0,경부선,3894.0,108.0,-8.0,1,초과수요,105.0,-5.0,0,-4.0,-2.0,-4.0,2,0,0,0,0
379,2015-06-01,2015,6,2,여름,0,0,경부선,2554.0,75.0,25.0,0,공실있음,73.0,27.0,0,-8.0,1.0,-4.666666666666667,1,0,0,0,0
384,2015-07-01,2015,7,3,여름,0,0,경부선,3266.0,93.0,7.0,0,여유없음,90.0,10.0,0,25.0,-1.0,4.333333333333333,0,0,0,0,0
389,2015-08-01,2015,8,3,여름,0,0,경부선,3554.0,105.0,-5.0,1,초과수요,97.0,3.0,0,7.0,-8.0,8.0,1,0,0,1,0
394,2015-09-01,2015,9,3,가을,0,0,경부선,3386.0,101.0,-1.0,1,초과수요,96.0,4.0,0,-5.0,-4.0,9.0,4,1,0,0,0
399,2015-10-01,2015,10,4,가을,0,0,경부선,3700.0,108.0,-8.0,1,초과수요,102.0,-2.0,0,-1.0,-11.0,0.3333333333333333,2,0,0,0,1
404,2015-11-01,2015,11,4,가을,0,0,경부선,3609.0,109.0,-9.0,1,초과수요,103.0,-3.0,0,-8.0,-9.0,-4.666666666666667,0,0,0,0,0
409,2015-12-01,2015,12,4,겨울,0,0,경부선,3556.0,105.0,-5.0,1,초과수요,99.0,1.0,0,-9.0,-11.0,-6.0,1,0,0,0,0
414,2016-01-01,2016,1,1,겨울,0,0,경부선,3398.0,99.0,1.0,0,여유없음,94.0,6.0,0,-5.0,-4.0,-7.333333333333333,1,0,0,1,0
419,2016-02-01,2016,2,1,겨울,0,0,경부선,3363.0,103.0,-3.0,1,초과수요,98.0,2.0,0,1.0,-6.0,-4.333333333333333,4,1,1,0,0
424,2016-03-01,2016,3,1,봄,0,0,경부선,3246.0,96.0,4.0,0,여유없음,91.0,9.0,0,-3.0,-2.0,-2.333333333333333,1,0,0,0,1
429,2016-04-01,2016,4,2,봄,0,0,경부선,3438.0,104.0,-4.0,1,초과수요,100.0,0.0,0,4.0,-4.0,0.6666666666666666,1,0,0,0,0
434,2016-05-01,2016,5,2,봄,0,0,경부선,3638.0,106.0,-6.0,1,초과수요,102.0,-2.0,0,-4.0,-8.0,-1.0,3,0,0,0,0
439,2016-06-01,2016,6,2,여름,0,0,경부선,3421.0,104.0,-4.0,1,초과수요,98.0,2.0,0,-6.0,25.0,-2.0,1,0,0,0,0
444,2016-07-01,2016,7,3,여름,0,0,경부선,3514.0,102.0,-2.0,1,초과수요,96.0,4.0,0,-4.0,7.0,-4.666666666666667,0,0,0,0,0
449,2016-08-01,2016,8,3,여름,0,0,경부선,3498.0,103.0,-3.0,1,초과수요,98.0,2.0,0,-2.0,-5.0,-4.0,1,0,0,1,0
454,2016-09-01,2016,9,3,가을,0,0,경부선,3400.0,101.0,-1.0,1,초과수요,97.0,3.0,0,-3.0,-1.0,-3.0,3,1,1,0,0
459,2016-10-01,2016,10,4,가을,0,0,경부선,3770.0,111.0,-11.0,1,초과수요,106.0,-6.0,0,-1.0,-8.0,-2.0,2,0,0,0,1
464,2016-11-01,2016,11,4,가을,0,0,경부선,3615.0,114.0,-14.0,1,초과수요,109.0,-9.0,0,-11.0,-9.0,-5.0,0,0,0,0,0
469,2016-12-01,2016,12,4,겨울,0,1,경부선,2965.0,103.0,-3.0,1,초과수요,96.0,4.0,0,-14.0,-5.0,-8.666666666666666,1,0,0,1,0
474,2017-01-01,2017,1,1,겨울,0,1,경부선,2746.0,92.0,8.0,0,여유없음,89.0,11.0,0,-3.0,1.0,-9.333333333333334,5,1,0,0,0
479,2017-02-01,2017,2,1,겨울,0,1,경부선,2483.0,95.0,5.0,0,여유없음,91.0,9.0,0,8.0,-3.0,-3.0,0,0,0,0,0
484,2017-03-01,2017,3,1,봄,0,1,경부선,2543.0,83.0,17.0,0,공실있음,83.0,17.0,0,5.0,4.0,3.333333333333333,1,0,0,0,0
489,2017-04-01,2017,4,2,봄,0,1,경부선,2722.0,91.0,9.0,0,여유없음,91.0,9.0,0,17.0,-4.0,10.0,0,0,0,0,0
494,2017-05-01,2017,5,2,봄,0,1,경부선,2834.0,92.0,8.0,0,여유없음,92.0,8.0,0,9.0,-6.0,10.333333333333334,3,0,0,0,0
499,2017-06-01,2017,6,2,여름,0,1,경부선,2602.0,87.0,13.0,0,공실있음,86.0,14.0,0,8.0,-4.0,11.333333333333334,1,0,0,0,0
504,2017-07-01,2017,7,3,여름,0,1,경부선,2601.0,84.0,16.0,0,공실있음,83.0,17.0,0,13.0,-2.0,10.0,0,0,0,0,0
509,2017-08-01,2017,8,3,여름,0,1,경부선,2747.0,90.0,10.0,0,공실있음,88.0,12.0,0,16.0,-3.0,12.333333333333334,1,0,0,0,0
514,2017-09-01,2017,9,3,가을,0,1,경부선,2611.0,88.0,12.0,0,공실있음,88.0,12.0,0,10.0,-1.0,13.0,0,0,0,0,0
519,2017-10-01,2017,10,4,가을,0,1,경부선,2878.0,91.0,9.0,0,여유없음,91.0,9.0,0,12.0,-11.0,12.666666666666666,7,1,0,0,0
524,2017-11-01,2017,11,4,가을,0,1,경부선,2755.0,93.0,7.0,0,여유없음,94.0,6.0,0,9.0,-14.0,10.333333333333334,0,0,0,0,0
529,2017-12-01,2017,12,4,겨울,0,1,경부선,2903.0,94.0,6.0,0,여유없음,94.0,6.0,0,7.0,-3.0,9.333333333333334,1,0,0,0,0
534,2018-01-01,2018,1,1,겨울,0,1,경부선,2626.0,87.0,13.0,0,공실있음,86.0,14.0,0,6.0,8.0,7.333333333333333,1,0,0,1,0
539,2018-02-01,2018,2,1,겨울,0,1,경부선,2607.0,93.0,7.0,0,여유없음,86.0,14.0,0,13.0,5.0,8.666666666666666,3,1,0,0,0
544,2018-03-01,2018,3,1,봄,0,1,경부선,2567.0,85.0,15.0,0,공실있음,83.0,17.0,0,7.0,17.0,8.666666666666666,1,0,0,0,1
549,2018-04-01,2018,4,2,봄,0,1,경부선,2693.0,92.0,8.0,0,여유없음,91.0,9.0,0,15.0,9.0,11.666666666666666,0,0,0,0,0
554,2018-05-01,2018,5,2,봄,0,1,경부선,2891.0,95.0,5.0,0,여유없음,94.0,6.0,0,8.0,8.0,10.0,3,0,0,0,0
559,2018-06-01,2018,6,2,여름,0,1,경부선,2664.0,91.0,9.0,0,여유없음,91.0,9.0,0,5.0,13.0,9.333333333333334,2,0,0,0,0
564,2018-07-01,2018,7,3,여름,0,1,경부선,2647.0,87.0,13.0,0,공실있음,87.0,13.0,0,9.0,16.0,7.333333333333333,0,0,0,0,0
569,2018-08-01,2018,8,3,여름,0,1,경부선,2734.0,89.0,11.0,0,공실있음,89.0,11.0,0,13.0,10.0,9.0,1,0,0,1,0
574,2018-09-01,2018,9,3,가을,0,1,경부선,2777.0,88.0,12.0,0,공실있음,91.0,9.0,0,11.0,12.0,11.0,4,1,1,0,0
579,2018-10-01,2018,10,4,가을,0,1,경부선,2917.0,92.0,8.0,0,여유없음,93.0,7.0,0,12.0,9.0,12.0,2,0,0,0,1
584,2018-11-01,2018,11,4,가을,0,1,경부선,2964.0,96.0,4.0,0,여유없음,98.0,2.0,0,8.0,7.0,10.333333333333334,0,0,0,0,0
589,2018-12-01,2018,12,4,겨울,0,1,경부선,2927.0,91.0,9.0,0,여유없음,92.0,8.0,0,4.0,6.0,8.0,1,0,0,0,0
594,2019-01-01,2019,1,1,겨울,0,1,경부선,2822.0,89.0,11.0,0,공실있음,86.0,14.0,0,9.0,13.0,7.0,1,0,0,1,0
